file,delta_aic,chi2_sine,chi2_saw,period_sine,period_saw,amp_sine,phase_sine,offset_sine,amp_saw,phase_saw,offset_saw
lc_0311.txt,-195.28151770521615,5520.5822006424605,5715.863718347677,360.85134540403743,252.4785256569605,0.0201148533891446,2.768664744114394,0.0098300919164718,0.0034723983962324,3.061124880311548,0.0077962592787028
lc_0312.txt,96.90565236559996,23891.2973784179,23794.3917260523,327.1847200496815,388.5705636143976,0.0392144923064181,3.8767039415898568,-0.0797166635770225,0.0727544541631418,3.161955438121129,-0.0808509692476662
lc_0313.txt,-490.82492891527727,31349.44813654069,31840.273065455967,367.8453393219447,763.3066949166439,0.0406367440264894,2.940763203248112,-0.0219334473810511,0.0421879831768417,3.1005048323625357,-0.0251843349332035
lc_0314.txt,-23337.72687056454,95174.69724520927,118512.4241157738,414.7082695045329,293.50417306836823,0.1057832066822906,5.148801848683096,-0.0589050192296021,0.2270792052830695,3.2881632473883355,-0.0503232078146451
lc_0315.txt,-4726.662006095512,8499.890154765666,13226.552160861178,392.4273851691975,351.5937765853982,0.0366542720730389,3.951297075511504,-0.0228050800065909,0.0696927700766065,2.7362339116173517,-0.0199246809540073
lc_0316.txt,1691.7920708740205,47485.28678733101,45793.49471645699,363.7050839816637,419.1367424324413,0.1008130051037987,4.6765892696943245,-0.0977418758346126,0.1113392782313252,3.1802909358196088,-0.0960102841138935
lc_0317.txt,1924.754895632409,9874.783184686938,7950.028289054529,363.0336448896347,681.6912772716307,0.0580093675582628,1.4526712488881544,-0.0722748013549888,0.0817152532636042,3.222499261938014,-0.070734478959538
lc_0318.txt,-5204.703352740529,23834.47085493901,29039.17420767954,433.8688642614342,658.7872488052943,0.0782219651506186,4.895528863462344,0.0034219966756522,0.1173693218381201,3.3648779264770186,0.0035179791277889
lc_0319.txt,744.9859488323673,14456.48226443091,13711.496315598542,421.0173754493854,249.06446608209828,0.0607093776049063,2.190960146439058,0.0699253114032899,0.019172931630354,5.701380306875452,0.0651594342282444
lc_0320.txt,-232916.1699771369,706668.8649718745,939585.0349490114,377.3639946559643,305.9906964270547,0.1863666545551259,2.4465600163379158,-0.0263520934751803,0.5166186009132216,3.1981648643962584,-0.0279016850421053
lc_0321.txt,390.8703090503641,11876.198462539687,11485.328153489325,389.5329607577632,474.6364435745749,0.0525441491288627,3.0902217173371453,-0.007686543102392,0.0105431933865666,2.7933994171850367,-0.0089965921273538
lc_0322.txt,-36.00241740903584,8894.85819675316,8930.860614162197,367.1098849106469,305.4122700265264,0.0213363842550212,2.986642435159816,0.0002058671984814,0.0121943853479037,3.368756597539715,-0.001334942656957
lc_0323.txt,5524.591424581311,56074.47282628911,50549.8814017078,416.0059639545436,334.69311452388536,0.082966645633155,5.904065690518523,0.0446553376234225,0.0350352770858509,4.731065430468405,0.0534938925245101
lc_0324.txt,-11437.135434737547,29445.825905950896,40882.961340688445,321.2074373489989,373.2411510807874,0.0344016519721664,3.655470548996036,0.0559609881461063,0.1023976980069742,3.186512460959492,0.0590897549757193
lc_0325.txt,2099.0079323275204,45744.177683223694,43645.16975089617,318.4628220827011,598.8390424952358,0.1037041728415486,2.5480191660153437,0.064325793152457,0.1409689516828713,3.4676765604391337,0.0538940815079689
lc_0326.txt,-8208.48716056906,18027.755373798827,26236.242534367888,360.4866060245957,502.05129940400127,0.0315094511339971,3.4440179182257915,0.0247945945922594,0.0871997658969737,2.166982833569961,0.0267032581708203
lc_0327.txt,9553.437827371255,32295.72922581879,22742.29139844753,340.9140873755197,233.0260358530938,0.1337180372925039,1.821305865867059,0.0223756745492568,0.066043382286049,3.3615118888722075,0.0062781596008734
lc_0328.txt,515.8598368021685,4205.761132242104,3689.901295439935,372.97666266140567,421.7164679522125,0.0211625234241884,3.19694278166133,-0.0445279837840146,0.0174361065854663,3.1689780294266634,-0.0467151686039586
lc_0329.txt,1564.5123097967007,10821.495732232368,9256.983422435667,310.41746201693155,315.2854703653909,0.0241671659695716,2.891429773912755,-0.0390416454454129,0.0126238366913184,2.880972393342915,-0.0402565597131712
lc_0330.txt,5520.91466089859,119507.31817899668,113986.40351809809,316.600539456301,283.03668038124226,0.1405052444018537,3.756744504275793,-0.0824766633289707,0.0680143151212749,4.856394357949943,-0.0796875906129778
lc_0331.txt,1155.7485959401674,37769.94712115119,36614.19852521102,393.12105686028855,866.1061662455679,0.0956963687455717,5.18514891576865,0.0431268772046333,0.15137573555649,2.537749057502768,0.0432722970874346
lc_0332.txt,-4708.84210841087,88477.46286189623,93186.3049703071,341.361695192444,348.8984672497173,0.076280653743932,3.2583746312523525,-0.0727286397252877,0.2132398101345476,2.278687259523001,-0.0627927696312455
lc_0333.txt,1798.6508960971114,7344.900260781875,5546.249364684763,521.1621089871438,322.99515545833816,0.0818411007382647,3.032919487608865,-0.0608547607646894,0.0072155408724751,3.0707919576536065,-0.0581278577229583
lc_0334.txt,64.03836304274,4141.575977679431,4077.537614636691,410.6082351081075,293.23453945305084,0.0342186551189009,1.9276002058946309,-0.0065259515182755,0.0373571225833615,3.8249717206122975,-0.0082298502944384
lc_0335.txt,3958.23728071734,13748.57557241527,9790.33829169793,391.8300847627951,685.1112136688081,0.0872899826622693,5.1018103046941565,-0.0092327563174849,0.1343706565014713,3.2076891533409504,-0.0042663146266971
lc_0336.txt,-99.25359819808,6740.839088266986,6840.092686465066,397.8136285238021,297.8044196031872,0.029444810815364,3.0302619734684133,0.0010903936278887,0.0178098409761553,3.778882900965317,-0.0005174146772512
lc_0337.txt,1384.5279348444546,5420.056662971546,4035.528728127091,436.0448773603405,738.1539950902103,0.0349999694078706,6.049561642366464,-0.0382147434070263,0.0672182581198767,3.330508595703523,-0.0353851705913179
lc_0338.txt,62669.90606315591,239332.65918993088,176662.75312677494,366.7272634112732,346.97152487478456,0.128863816137632,1.2749736939137657,0.0227964713253364,0.1311194502810828,6.013509847437811,0.0232782731884396
lc_0339.txt,-20272.539328856205,72461.30417400537,92733.84350286158,346.6748518683042,321.83875623371785,0.1466084287661574,2.050244050170597,0.2090911504309078,0.1207941248877183,2.8493345941020185,0.2118202378304566
lc_0340.txt,-1098.0644965804286,5889.080043700772,6987.1445402812005,373.8685180112371,508.91297965287663,0.0170020366736236,3.0975724891479355,-0.0251812104411938,0.0306176297299159,3.2295255458823813,-0.0259096050763691
lc_0341.txt,14855.506249219296,389618.4720299793,374762.96578076,401.4934157112249,453.778680799735,0.2484100607445651,1.92421336924884,-0.0264554653828798,0.1722460731192748,2.7831457636703902,-0.0407144323609012
lc_0342.txt,1728.5477854566052,18130.377461239183,16401.82967578258,413.9163727774016,340.674681970671,0.0390611361148815,2.259156509219351,-0.0181398649909709,0.0122130500660615,3.3062704409307093,-0.0190867725351585
lc_0343.txt,14364.185660596651,32908.342793108015,18544.15713251136,372.53813021589247,385.1752242128443,0.0886062899785127,2.8958277004190878,-0.0866772747747771,0.0595810709373346,3.453644432212803,-0.0999751220160117
lc_0344.txt,9175.493560968258,169734.13801322482,160558.64445225656,397.920188825018,337.19067276737525,0.2494100130214749,3.3654605893565703,-0.2079419675575345,0.1329737962914966,2.937610928171679,-0.2364656977930997
lc_0345.txt,48722.03769588968,157840.47745598847,109118.4397600988,516.8519960173227,593.1267187775484,0.2762228951634505,1.5654733588740135,-0.1026252857790462,0.276889815131395,3.207952794961617,-0.1093466631443551
lc_0346.txt,31110.440891454982,116605.3043498075,85494.86345835251,397.8527682708216,427.6255193565476,0.1770950242971263,0.4792196104061159,-0.0940788095574804,0.0748303055560984,2.807507175623404,-0.072787721480671
lc_0347.txt,-1879.728465631448,11850.536290182972,13730.26475581442,396.883522598754,337.13634779206365,0.0429236825759109,5.292203254622334,0.0608410225470019,0.0690591891117985,3.648432135309127,0.0628177562743798
lc_0348.txt,-1531.1802475113036,9582.508737942777,11113.68898545408,376.42288513910586,437.1156805222411,0.0231370850319332,3.355046458702479,-0.0201969613880276,0.0722432870198482,3.781573747557723,-0.0185423930192777
lc_0349.txt,-33480.30742979809,191141.8723987592,224622.1798285573,387.3525479791502,417.6242320324203,0.1487015950224745,1.6209678402079457,-0.1196312465245557,0.2433722232322867,4.067580227128118,-0.1104643705559364
lc_0350.txt,-289.63934267608147,7112.405370752164,7402.044713428246,354.6291487399907,318.01030659945724,0.0496369921977408,2.113610876962164,-0.0529372331869346,0.022016584621019,2.3510624020679463,-0.0553143224814509
lc_0351.txt,185.7786313971801,7149.9220452843965,6964.143413887216,351.00003712358154,433.6819514505936,0.0191972837796047,3.708447158754215,-0.0384082588699373,0.0173172869749981,3.428524403614647,-0.0387372350299681
lc_0352.txt,-6249.139178718295,70012.96998684324,76262.10916556153,335.1311194573421,293.5758765776142,0.1978701544174557,4.438590595364442,0.0701134841092029,0.0616999506676131,2.977180177457098,0.0964581022811832
lc_0353.txt,577.6296051954455,3454.545841451505,2876.91623625606,317.6961225799921,329.0663437767034,0.0270140952910539,4.716580440694665,0.0709601516774294,0.0152604329710328,3.095097513809053,0.0722471885514056
lc_0354.txt,160.81107971155143,8617.071043117463,8456.259963405912,345.13963050085295,290.53745827807853,0.0151226311065172,2.7146364476515177,-0.0424740528517039,0.0132634063217775,0.0885237570100943,-0.0420854860329686
lc_0355.txt,2632.1013067144613,17090.63979506897,14458.53848835451,406.3937714720997,274.62879469062534,0.0606450714865979,3.228221458814528,-0.0278183484066894,0.025585476716076,2.855684770873056,-0.0369126248882339
lc_0356.txt,1684.9617720595306,29146.103931161942,27461.14215910241,353.04253196047534,288.3643169502619,0.0378383790085651,1.7485602132694102,-0.020432390733025,0.026132019747874,2.947306308148234,-0.0218291938559064
lc_0357.txt,-16432.79892136017,84907.16820312013,101339.9671244803,415.3753786087954,412.9729797261599,0.1558828397289365,5.337792453305686,-0.0132007735349478,0.2580651052414093,2.2466233137559635,-0.0097646474491897
lc_0358.txt,-18222.322442317207,72673.65682493092,90895.97926724813,353.21115230258914,295.7851193318505,0.0705404679029997,4.293798813819414,0.0300212393813953,0.1666570890806817,3.676235772373949,0.0393579513661743
lc_0359.txt,14949.083858334976,68464.04932185444,53514.96546351947,361.9792393094539,550.6219907328501,0.0943962629191357,3.0989253320194967,0.0767891284710393,0.1560904989776176,2.6568551855333182,0.0744258518932218
lc_0360.txt,-615.7638133690684,3255.9863194910536,3871.750132860122,328.8056608921382,336.9365322455361,0.0159289696324383,4.225202300284938,0.0077000792136135,0.0340676888114022,3.802144731906187,0.0113118268051608
lc_0361.txt,1317.368699470917,20230.14709828444,18912.778398813523,397.9405388280724,343.09080841393467,0.0579445359606805,2.4749467036791475,-0.0154155096790909,0.0353783950439472,3.338315457711976,-0.0148850905566414
lc_0362.txt,8432.34762661485,114022.06294460372,105589.71531798888,320.30573478942057,968.2381080591427,0.1712613583053459,5.930722317323872,0.0866655905460988,0.3188990406376332,5.258689903007631,0.1348969319224794
lc_0363.txt,-1035.3305104932624,18200.594281492857,19235.92479198612,294.353895015045,412.4045429673848,0.0325999223497822,2.9420500405107988,-0.0019257170101,0.0815086203685061,5.16674701239209,-0.0001468183036754
lc_0364.txt,7973.224808762905,70626.11002190845,62652.88521314554,382.805849983148,432.1776610150596,0.1142078438754488,2.88558326612016,0.0033689389725762,0.0258227032470586,2.908277956492552,-0.0045173982653304
lc_0365.txt,-51.46708217848664,7108.836328958103,7160.30341113659,329.7603490345458,362.44462790801,0.016014200170495,3.101801352840284,-0.0014971575036849,0.0097818699884069,3.195142154289201,-0.0013969682640894
lc_0366.txt,-18557.67361178284,354699.19404546457,373256.8676572474,413.3916917665054,457.2241042993604,0.2020706369127952,2.166903908321099,0.0745788036166583,0.1848087677189839,3.216635546693449,0.0540189631699741
lc_0367.txt,82.07048089748059,14870.249290848562,14788.17880995108,357.04939042345666,413.9997459712693,0.0259340473664886,3.2180580811018897,-0.0198206577024185,0.0200605268967097,2.873602115473811,-0.0209135511794965
lc_0368.txt,2929.894495015438,8632.33453902603,5702.440044010591,459.5637097788752,319.019916297738,0.0596036832894793,0.9198963095111012,-0.0668620203919986,0.0331778804579037,3.4390902518968915,-0.0556629658403308
lc_0369.txt,-3254.1910221347216,7489.120757438996,10743.311779573718,340.09440410970615,427.14702016019504,0.0243002798669391,3.204155128709288,-0.025876878706132,0.054973090525421,3.969234630521331,-0.0249470017403436
lc_0370.txt,-2053.7663127303786,19282.730957540625,21336.497270271004,308.72832686502306,424.46339322360205,0.0366602322446618,3.241126699928792,0.0084028266382689,0.0246727430170203,3.500786465520191,0.0070430946354026
lc_0371.txt,191.29609692787653,5115.595723123997,4924.299626196121,381.76682836264513,429.3773387844757,0.0212439162159198,3.2405787534091006,-0.0028695807488916,0.0350996137563867,3.441295715377237,-0.0039303569054966
lc_0372.txt,-1671.2763466264878,34342.21410055221,36013.4904471787,419.5722540569288,408.83822239977945,0.1382927010534403,1.979901919138252,-0.1049857762181477,0.084215218979363,1.8819516322899088,-0.1153144043063534
lc_0373.txt,4179.810981806255,21771.926754375218,17592.115772568963,617.3318015608044,471.9934260085817,0.1254169726901339,0.1951527039653355,0.0438189184560823,0.130044186158077,3.613091629745661,0.0545417019146192
lc_0374.txt,41619.96399290336,410836.5601927906,369216.5961998872,393.4574572202276,670.8940758876278,0.1560816832611747,2.42866023975706,0.0070351649969534,0.2419674265629835,2.94510449907189,0.0051667591393273
lc_0375.txt,-69289.50587577221,293534.61767558183,362824.1235513541,406.0852922898301,363.9306366977052,0.1119124224615698,2.8944010292322107,-0.2611461863103337,0.3562061136525894,4.077430020611873,-0.2535558449907466
lc_0376.txt,26561.171591097373,479684.3114675778,453123.1398764805,392.4875920085233,617.3264788169565,0.2488761914773627,3.2749170708456297,-0.0953433027312974,0.1970929458978089,2.7099740421719893,-0.0959542473893929
lc_0377.txt,63131.89476168732,199313.0033769793,136181.108615292,563.6832740010208,1134.002321117461,0.2330667876926908,2.549937058356988,-0.1670219353816716,0.0,6.2831843363922975,-0.1639925172877193
lc_0378.txt,-17228.867413091997,72349.58564765038,89578.45306074238,324.9538924315826,301.79366857429346,0.0613168572806036,2.908811954534564,-0.1570046888251855,0.1889997109027983,3.2534881556721844,-0.1568596569176154
lc_0379.txt,6882.562070445434,56848.748722384,49966.186651938566,429.1597145093373,286.13889977301835,0.0732258714923436,2.454739298540092,-0.0080187615976518,0.0358973418856109,5.304483455090238,-0.0023395173041631
lc_0380.txt,6249.950353088112,22050.331460070087,15800.381106981977,499.5704442701141,374.6251489499696,0.1050927035684776,3.691929460184379,0.214991551349016,0.0580689194633527,1.0220846258850076,0.2103582889029863
lc_0381.txt,1479.9209183192145,46712.834998180944,45232.91407986173,407.8420437316472,343.1761569559493,0.0951000659994295,3.443232703083416,-0.0011728491360059,0.0225158359494828,3.1152616045957973,-0.002405449298932
lc_0382.txt,-705.377794373795,15877.502930206843,16582.88072458064,353.0243673232411,362.83954369066623,0.0219900238313005,2.6591775879855626,-0.0376338220086799,0.0855104364048352,3.98482397466574,-0.0326424713926507
lc_0383.txt,-15260.039595268026,204950.4630958899,220210.50269115792,424.3919748485143,584.4772567393549,0.0965030887776036,4.034865805376191,0.0842107327372268,0.1217571338471715,3.2150634280045134,0.0843833444033265
lc_0384.txt,-15690.116519746778,187966.65969377523,203656.776213522,443.41522589052965,483.1602748224181,0.1510509703819109,3.244475705680723,0.0470892670737009,0.0982963897013146,3.789977638457778,0.0434656891082732
lc_0385.txt,26510.21684445409,51642.666241102605,25132.44939664851,379.5011479875634,714.7522254280664,0.1140681018646166,5.185650952095045,0.0773230067186887,0.1642051739962629,2.9655484351123618,0.0842521993171708
lc_0386.txt,-20109.6673021639,140900.00752988685,161009.67483205075,352.2011994602938,498.33561503675406,0.1366173255746371,4.688640302336775,-0.1680763873019677,0.2892709051793866,3.115530284788324,-0.162739697932444
lc_0387.txt,343.33499805945394,4224.915966788695,3881.580968729241,367.9468381606195,482.3858549185213,0.0450371938432316,1.1647924560656375,0.0634262985175947,0.0464103988563369,2.286182491805697,0.0681412553344275
lc_0388.txt,-429.85889455494,4629.965166620764,5059.824061175704,334.32231166464834,235.313053458827,0.0359228919075102,2.726333176037236,0.0438692701655877,0.0177934165792672,3.9650315798433193,0.0439294336597472
lc_0389.txt,492.55161529199177,7800.984643753316,7308.433028461324,336.91825982698174,403.5520764292489,0.0106106704381863,3.1804032795088566,-0.0199280853150068,0.0087746310610596,6.27322344287474,-0.0199949470845727
lc_0390.txt,-65841.14332966076,223812.95863288548,289654.10196254624,355.8680545292383,488.3479425016079,0.163407847687681,3.4890377183030243,0.0700456280083348,0.3224849090471722,2.9201137876761503,0.0681214831984369
lc_0391.txt,-8615.154361063323,182963.71666455868,191578.871025622,381.93801483784233,410.9074736295348,0.0930860633363206,2.710871638198741,-0.1607527333323062,0.24092732449457,3.383361768760305,-0.1599749424820726
lc_0392.txt,8719.880156715652,30152.17562292148,21432.29546620583,377.2423945539108,859.7656361571899,0.1605394711148146,5.701441412541856,0.0284528790057615,0.1450521446389655,3.130062843396196,0.0667352087668721
lc_0393.txt,2618.278720939479,13789.449684451083,11171.170963511604,541.7894574448095,455.6957126891368,0.1257472902385047,5.506153084438044,0.0268584099630688,0.0573258395876877,2.5917103908731463,0.041609719364214
lc_0394.txt,4369.037777274169,19537.39482614864,15168.357048874468,394.9598949563096,393.5346808481071,0.1120021872361428,1.774584257620465,0.0739496716786825,0.0663596993881519,4.918572006871427,0.0656924839226253
lc_0395.txt,-13426.834965389367,52110.11574214519,65536.95070753456,364.8556584877299,334.9594088994436,0.0353361628087753,3.242676759997189,0.050569946006438,0.1251122784979717,4.060396682165431,0.0537916317316216
lc_0396.txt,-284.0982171984688,8144.815970686741,8428.91418788521,350.6107993023837,427.0690944736666,0.044144966716428,4.121828755743461,0.0524869411615315,0.0746417747120503,3.5362628713522923,0.0573220771677988
lc_0397.txt,-179.0410956050373,4386.441236772299,4565.482332377336,376.74642687137424,333.66594860572803,0.0315625611022229,2.774297720600297,-0.0469322728001624,0.0204412178267593,5.465292993721951,-0.0490998393765002
lc_0398.txt,218.53600577191173,15727.393800899,15508.857795127087,376.8761763524074,491.84628981533655,0.0243310990428445,3.205566244739908,-0.0800720979860296,0.0184206047477823,2.782409927004507,-0.0817323999292304
lc_0399.txt,307.9985452364235,10278.613676607189,9970.615131370763,311.91387073839866,389.6026873991314,0.0447413710592897,3.654038094419664,0.0087569226087283,0.0230775264872153,3.754907340720875,0.0101557459456095
lc_0400.txt,-94203.23134595613,180389.64800412615,274592.8793500823,409.09695998533977,485.2556734876682,0.1360256607620247,2.939163895608255,0.0330964769658075,0.14700380819543,3.2488040468794206,0.027010299511691
lc_0401.txt,7728.55581694594,69824.9266888343,62096.37087188836,397.98504054361473,376.5472286458952,0.1795073221272692,2.682568792029134,-0.0108618539065625,0.0549181750377921,3.478415640765101,-0.0117597030923054
lc_0402.txt,683.0896927899157,3953.854047542172,3270.7643547522566,368.09252062099824,234.44950075427604,0.0322800907960503,3.1240611164947243,-0.0041490021232366,0.0099079605771342,3.4110514587548577,-0.0021013532052821
lc_0403.txt,-666.7877449342996,32671.214961753634,33338.002706687934,442.5521199094959,658.2020960897399,0.1243432392447106,6.083892566177711,0.0844498844093907,0.1848386937339199,3.5224395268012736,0.0826644288777384
lc_0404.txt,-3147.2121814630373,18843.258666283426,21990.470847746463,361.8953769767393,536.1179252307511,0.0404002480446654,3.136604201233954,-0.0093452357704226,0.0941406473127018,3.2892141775308708,-0.0089979155733299
lc_0405.txt,-312.3114996807162,27644.7485376385,27957.060037319217,339.55474062771555,344.7516275331403,0.0491095322193075,3.074772712265077,-0.0118181266075503,0.0548240619740609,2.7975183936975974,-0.0132917216988387
lc_0406.txt,-266.0505545548476,5099.201096575686,5365.251651130534,328.1875039600346,216.92769161813095,0.0374791123300632,3.862518017085132,0.0066202060738364,0.0151350345566172,2.851765391252828,0.0051063794849517
lc_0407.txt,388.5601878107409,32685.71576001386,32297.15557220312,354.5386987677581,437.0286612612128,0.0588233979254361,4.669521355441689,-0.0004972111626829,0.0257901168466454,3.4273748588293524,-0.0015838037066306
lc_0408.txt,-391.47464955179566,6625.465907481036,7016.940557032832,316.56621843184735,400.558526356159,0.0176490815516919,3.353884892807188,0.0021074699252528,0.0422738992069099,2.318090161395596,0.0022459047972876
lc_0409.txt,18294.831060897057,75491.11529710738,57196.28423621032,684.3697189401726,300.3051347162213,0.1860064622427683,2.8781080824038643,0.0813738556294942,0.0250659384955726,2.6307912461043257,0.0886256051889415
lc_0410.txt,-889.305944421737,1943.211617486396,2832.517561908133,378.7262036284807,678.6985267745061,0.0398738076664443,0.6837081864147088,-0.0141830047400473,0.0408319435164057,3.002448053812285,-0.014086856654907
lc_0411.txt,-682.3024873542181,3288.915231422683,3971.217718776901,366.2393575534852,444.3241657803943,0.016140011523503,4.873580946721767,0.0017791959810902,0.0449886712917834,3.2116562591505886,0.0044884148442789
lc_0412.txt,1041.690586145347,15217.214086334625,14175.523500189276,340.99571875534724,294.73347753641207,0.0307163536731655,3.077009436206348,-0.0116961430775917,0.02595465975386,5.632701559539982,-0.0119074613865603
lc_0413.txt,-6086.196520442965,22915.360475874957,29001.55699631792,396.1266240018331,407.58328977226097,0.0311878509537505,3.416121114016943,-0.0029018195298392,0.0937532084174006,0.306255737733514,-0.0012284559914915
lc_0414.txt,43571.459897205146,300115.2515834699,256543.7916862648,369.9999009125533,982.076739160255,0.1283786539222425,3.188982990691403,-0.0472366877373909,0.1036242387196099,4.828197759971975,-0.0534205928333769
lc_0415.txt,6995.76887652278,209754.28481789032,202758.51594136757,397.2561342725611,705.9005365010189,0.1003775958976445,3.384459696812484,0.0100853465053866,0.2844847667786101,1.9511080259049969,0.0115001519126932
lc_0416.txt,35621.17397512353,197024.1048997626,161402.93092463908,370.3013886158427,503.5655448687962,0.1976363752100077,4.450529384493441,0.139533979486504,0.3380991165331436,3.0016769519461306,0.1490258712230109
lc_0417.txt,48328.76232542397,199027.8888596938,150699.12653426983,566.2544594904796,339.9617060510039,0.2578694828884451,2.447829050354127,0.2377277876964146,0.0668630178230587,1.0471756523806328,0.2451734993553751
lc_0418.txt,3239.3940613754385,8664.8136081431,5425.419546767662,400.83632253916494,540.9837663225843,0.052239230165644,2.265480960832962,-0.0048117181245966,0.0609727676632446,3.2819198794491533,-0.0157140093161828
lc_0419.txt,347.2554511802009,4523.634949644631,4176.37949846443,300.48936572311965,370.5696882497052,0.0220686216127878,1.4768540479028491,-0.0086668062414843,0.008847156950376,3.166248097280209,-0.0081187224702858
lc_0420.txt,612.5566476615677,12507.09856463461,11894.541916973045,401.0937614047286,337.4918315752319,0.044289241155556,3.00338573652518,0.0216711941390405,0.0171746407706657,3.170950736087164,0.0190138555690481
lc_0421.txt,203.03154749674104,14866.840794135387,14663.809246638646,393.1798669304539,375.3413130337861,0.0347661556722114,1.8812775016184091,-0.0224738928280905,0.0153654174862035,3.8281500537090287,-0.0206904673678916
lc_0422.txt,798.2715784004395,18839.161328359893,18040.889749959453,391.8248385107038,351.8464110628776,0.1084879793005627,3.563276789295534,0.0086275137605784,0.0409179487281607,3.6279639602161096,-0.0044123335133202
lc_0423.txt,-4623.547430762483,40696.58798364832,45320.135414410805,365.5461874262437,424.8504792375901,0.0621136159321369,1.8526602330423965,-0.0385531377885575,0.107148526137566,3.219942650789929,-0.0353458130280132
lc_0424.txt,-58.56728857329563,6598.6378721692745,6657.20516074257,292.18130085001764,393.0238176192627,0.0252673425760141,1.6248751305502842,0.0147716997409313,0.0560138261515958,3.756654791276535,0.0141077936436149
lc_0425.txt,-1000.8710912978422,8798.447526152238,9799.31861745008,415.53867192590815,333.0353807164931,0.0358143081484735,2.337397071973214,-0.0195624538742436,0.0303795356689546,3.1944092607265016,-0.0222740900009094
